league,season,game,team,player,jersey_number,nation,pos,age,min,gls,ast,pk,pkatt,sh,sot,crdy,crdr,touches,tkl,int,blocks,xg,npxg,xag,sca,gca,cmp,att,cmp%,prgp,carries,prgc,succ,league_misc,season_misc,jersey_number_misc,nation_misc,pos_misc,age_misc,min_misc,crdy_misc,crdr_misc,2crdy,fls,fld,off,crs,int_misc,tklw,pkwon,pkcon,og,recov,won,lost,won%,date
ESP-La Liga,2526,2025-10-26 Osasuna-Celta Vigo,Osasuna,Moi Gómez,16,ESP,CM,31-125,90,0,0,0,0,3,1,0,0,103,2,0,0,0.1,0.1,0.0,3,0,81,93,87.1,8,73,2,1,ESP-La Liga,2526,16,ESP,CM,31-125,90,0,0,0,0,3,0,0,0,1,0,0,0,8,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Osasuna-Celta Vigo,Osasuna,Raúl,9,ESP,LW,24-357,19,0,0,0,0,1,1,0,0,11,0,0,0,0.1,0.1,0.0,3,0,5,7,71.4,2,7,1,1,ESP-La Liga,2526,9,ESP,LW,24-357,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Osasuna-Celta Vigo,Osasuna,Rubén García,14,ESP,LW,32-104,71,0,1,0,0,3,0,0,0,49,1,0,0,0.1,0.1,0.3,4,2,36,43,83.7,8,34,2,0,ESP-La Liga,2526,14,ESP,LW,32-104,71,0,0,0,0,1,0,3,0,0,0,0,0,4,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Osasuna-Celta Vigo,Osasuna,Sergio Herrera,1,ESP,GK,32-143,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,25,29,86.2,0,17,0,0,ESP-La Liga,2526,1,ESP,GK,32-143,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Osasuna-Celta Vigo,Osasuna,Sheraldo Becker,18,SUR,LM,30-259,2,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,ESP-La Liga,2526,18,SUR,LM,30-259,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Osasuna-Celta Vigo,Osasuna,Víctor Muñoz,21,ESP,RW,22-105,81,0,0,0,0,3,2,0,0,45,1,0,1,0.1,0.1,0.0,1,1,24,33,72.7,1,32,5,0,ESP-La Liga,2526,21,ESP,RW,22-105,81,0,0,0,1,0,0,6,0,1,0,0,0,2,0,2,0.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Alavés,Ander Guevara,6,ESP,CM,28-111,34,0,0,0,0,0,0,0,0,30,1,0,2,0.0,0.0,0.0,1,0,25,27,92.6,3,13,1,0,ESP-La Liga,2526,6,ESP,CM,28-111,34,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Alavés,Antonio Blanco,8,ESP,CM,25-095,56,0,0,0,0,1,0,1,0,35,1,0,1,0.1,0.1,0.0,1,0,20,27,74.1,4,11,1,0,ESP-La Liga,2526,8,ESP,CM,25-095,56,1,0,0,1,1,0,0,0,0,0,0,0,3,1,0,100.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Alavés,Antonio Sivera,1,ESP,GK,29-076,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,1,0,20,38,52.6,0,18,0,0,ESP-La Liga,2526,1,ESP,GK,29-076,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Alavés,Carles Aleñá,10,ESP,LM,27-294,90,0,0,0,0,3,0,0,0,55,5,0,2,0.2,0.2,0.0,2,0,27,33,81.8,4,28,1,1,ESP-La Liga,2526,10,ESP,LM,27-294,90,0,0,0,2,3,0,5,0,5,0,0,0,4,1,1,50.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Alavés,Carlos Benavídez,23,URU,CM,27-210,21,0,0,0,0,1,1,0,0,16,0,0,0,0.1,0.1,0.0,0,0,10,11,90.9,2,7,1,0,ESP-La Liga,2526,23,URU,CM,27-210,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,33.3,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Alavés,Carlos Vicente,7,ESP,RM,26-186,56,0,0,0,0,0,0,0,0,14,1,0,0,0.0,0.0,0.0,1,0,6,11,54.5,0,6,0,0,ESP-La Liga,2526,7,ESP,RM,26-186,56,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Alavés,Denis Suárez,4,ESP,CM,31-293,69,0,0,0,0,1,0,1,0,45,1,0,1,0.0,0.0,0.0,2,0,36,39,92.3,5,22,0,1,ESP-La Liga,2526,4,ESP,CM,31-293,69,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Alavés,Jon Guridi,18,ESP,FW,30-240,7,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,1,0,0,ESP-La Liga,2526,18,ESP,FW,30-240,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Alavés,Jon Pacheco,5,ESP,CB,24-291,45,0,0,0,0,0,0,0,0,29,1,0,0,0.0,0.0,0.0,0,0,18,24,75.0,0,13,0,1,ESP-La Liga,2526,5,ESP,CB,24-291,45,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,100.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Alavés,Jonny Castro,17,ESP,RB,31-237,90,0,0,0,0,1,0,0,0,58,1,0,1,0.0,0.0,0.0,2,0,39,51,76.5,3,27,0,1,ESP-La Liga,2526,17,ESP,RB,31-237,90,0,0,0,1,1,0,1,0,0,0,0,0,5,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Alavés,Lucas Boyé,15,ARG,FW,29-240,90,0,0,0,0,3,1,0,0,44,9,0,4,0.1,0.1,0.4,7,0,13,27,48.1,3,25,2,3,ESP-La Liga,2526,15,ARG,FW,29-240,90,0,0,0,1,2,0,0,0,7,0,0,0,7,4,2,66.7,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Alavés,Nahuel Tenaglia,14,ARG,CB,29-247,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,10,13,76.9,0,8,0,0,ESP-La Liga,2526,14,ARG,CB,29-247,90,0,0,0,1,2,0,1,0,0,0,0,0,2,1,1,50.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Alavés,Pablo Ibáñez,19,ESP,RM,27-036,34,0,0,0,0,0,0,1,0,25,1,1,1,0.0,0.0,0.0,2,0,10,15,66.7,3,12,1,1,ESP-La Liga,2526,19,ESP,RM,27-036,34,1,0,0,1,0,0,2,1,1,0,0,0,0,1,0,100.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Alavés,Toni Martínez,11,ESP,FW,28-118,83,0,0,0,0,2,0,0,0,23,1,0,1,0.4,0.4,0.0,0,0,5,14,35.7,0,10,0,0,ESP-La Liga,2526,11,ESP,FW,28-118,83,0,0,0,1,0,0,0,0,0,0,0,0,1,4,4,50.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Alavés,Victor Parada,24,ESP,CB,23-205,45,0,0,0,0,0,0,0,0,27,2,0,1,0.0,0.0,0.0,0,0,14,18,77.8,1,12,1,0,ESP-La Liga,2526,24,ESP,CB,23-205,45,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,50.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Alavés,Youssef Lekhedim,3,ESP,LB,20-019,90,0,0,0,0,0,0,0,0,62,3,0,0,0.0,0.0,0.0,1,0,34,50,68.0,1,32,0,1,ESP-La Liga,2526,3,ESP,LB,20-019,90,0,0,0,2,1,0,4,0,1,0,0,0,11,0,1,0.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Rayo Vallecano,Alexandre Alemão,9,BRA,FW,27-208,89,1,0,0,0,2,1,0,0,28,1,0,1,0.5,0.5,0.1,2,0,12,19,63.2,1,11,0,0,ESP-La Liga,2526,9,BRA,FW,27-208,89,0,0,0,2,1,0,0,0,1,0,0,0,2,2,4,33.3,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Rayo Vallecano,Alfonso Espino,22,URU,LW,33-294,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,ESP-La Liga,2526,22,URU,LW,33-294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Rayo Vallecano,Andrei Ratiu,2,ROU,"RB,RW",27-128,90,0,0,0,0,2,0,0,0,88,4,1,1,0.1,0.1,0.0,0,0,43,58,74.1,6,48,5,1,ESP-La Liga,2526,2,ROU,"RB,RW",27-128,90,0,0,0,2,1,0,6,1,2,0,0,0,10,0,2,0.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Rayo Vallecano,Augusto Batalla,13,ARG,GK,29-179,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,23,38,60.5,0,31,0,1,ESP-La Liga,2526,13,ARG,GK,29-179,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Rayo Vallecano,Florian Lejeune,24,FRA,CB,34-159,90,0,0,0,0,1,1,0,0,57,2,0,2,0.0,0.0,0.0,0,0,37,44,84.1,2,30,0,0,ESP-La Liga,2526,24,FRA,CB,34-159,90,0,0,0,2,0,0,0,0,1,0,0,0,4,3,2,60.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Rayo Vallecano,Francisco Perez,21,ESP,LW,23-047,60,0,0,0,0,0,0,0,0,21,0,0,1,0.0,0.0,0.3,3,0,15,19,78.9,1,14,2,2,ESP-La Liga,2526,21,ESP,LW,23-047,60,0,0,0,0,0,1,3,0,0,0,0,0,6,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Rayo Vallecano,Isaac Palazón Camacho,7,ESP,RM,30-303,30,0,0,0,0,1,0,0,0,19,1,0,1,0.0,0.0,0.0,2,0,11,14,78.6,4,12,0,2,ESP-La Liga,2526,7,ESP,RM,30-303,30,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Rayo Vallecano,Iván Balliu,20,ALB,RB,33-298,8,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,5,8,62.5,2,7,0,0,ESP-La Liga,2526,20,ALB,RB,33-298,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Rayo Vallecano,Jorge de Frutos,19,ESP,RW,28-248,82,0,0,0,0,1,1,0,0,40,3,1,2,0.1,0.1,0.0,1,0,17,23,73.9,1,24,2,1,ESP-La Liga,2526,19,ESP,RW,28-248,82,0,0,0,1,3,1,2,1,3,0,0,0,5,1,0,100.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Rayo Vallecano,Nobel Mendy,32,FRA,CB,21-053,90,0,0,0,0,1,0,0,0,63,0,2,4,0.1,0.1,0.0,1,1,37,44,84.1,2,30,0,1,ESP-La Liga,2526,32,FRA,CB,21-053,90,0,0,0,0,1,0,0,2,0,0,0,0,6,4,1,80.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Rayo Vallecano,Pathé Ciss,6,SEN,CM,31-224,8,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.1,1,0,1,3,33.3,0,2,0,0,ESP-La Liga,2526,6,SEN,CM,31-224,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Rayo Vallecano,Pedro Díaz,4,ESP,LM,27-143,90,0,0,0,0,4,1,0,0,48,2,0,1,0.3,0.3,0.0,4,0,27,36,75.0,3,29,2,1,ESP-La Liga,2526,4,ESP,LM,27-143,90,0,0,0,1,1,0,0,0,0,0,0,0,6,2,0,100.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Rayo Vallecano,Pep Chavarría,3,ESP,LB,27-199,90,0,1,0,0,1,0,0,0,75,3,3,1,0.0,0.0,0.4,6,1,48,60,80.0,7,40,3,0,ESP-La Liga,2526,3,ESP,LB,27-199,90,0,0,0,0,1,0,5,3,2,0,0,0,5,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Rayo Vallecano,Unai López,17,ESP,RM,29-361,60,0,0,0,0,1,1,1,0,62,0,0,0,0.0,0.0,0.1,6,0,49,53,92.5,6,37,0,0,ESP-La Liga,2526,17,ESP,RM,29-361,60,1,0,0,2,1,0,4,0,0,0,0,0,5,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Rayo Vallecano,Álvaro García,18,ESP,"LW,FW",32-364,30,0,0,0,0,1,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,7,9,77.8,2,8,2,0,ESP-La Liga,2526,18,ESP,"LW,FW",32-364,30,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Rayo Vallecano-Alavés,Rayo Vallecano,Óscar Valentín,23,ESP,CM,31-067,82,0,0,0,0,0,0,0,0,53,2,1,2,0.0,0.0,0.0,1,0,38,41,92.7,2,32,0,0,ESP-La Liga,2526,23,ESP,CM,31-067,82,0,0,0,1,1,0,0,1,1,0,0,0,3,0,3,0.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Barcelona,Alejandro Balde,3,ESP,LB,22-008,89,0,0,0,0,0,0,1,0,73,2,0,1,0.0,0.0,0.0,2,1,58,69,84.1,4,41,1,0,ESP-La Liga,2526,3,ESP,LB,22-008,89,1,0,0,1,0,1,1,0,2,0,0,0,4,2,1,66.7,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Barcelona,Eric García,24,ESP,CB,24-290,73,0,0,0,0,1,0,0,0,74,1,2,2,0.0,0.0,0.1,1,0,61,65,93.8,7,55,1,0,ESP-La Liga,2526,24,ESP,CB,24-290,73,0,0,0,2,1,0,0,2,1,0,1,0,2,0,1,0.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Barcelona,Fermin López,16,ESP,"AM,LW",22-168,90,1,0,0,0,4,3,1,0,43,0,0,0,0.7,0.7,0.0,1,0,26,33,78.8,3,28,1,0,ESP-La Liga,2526,16,ESP,"AM,LW",22-168,90,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,100.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Barcelona,Ferrán Torres,7,ESP,FW,25-239,73,0,0,0,0,2,2,1,0,26,0,0,0,0.1,0.1,0.0,2,0,13,15,86.7,0,12,0,0,ESP-La Liga,2526,7,ESP,FW,25-239,73,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Barcelona,Frenkie de Jong,21,NED,"DM,CB,AM",28-167,90,0,0,0,0,0,0,0,0,112,6,3,0,0.0,0.0,0.0,4,0,94,99,94.9,11,80,5,0,ESP-La Liga,2526,21,NED,"DM,CB,AM",28-167,90,0,0,0,0,2,0,0,3,1,0,0,0,6,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Barcelona,Gerard Martín,18,ESP,LB,23-298,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,ESP-La Liga,2526,18,ESP,LB,23-298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Barcelona,Jules Koundé,23,FRA,RB,26-348,90,0,0,0,0,1,0,0,0,79,3,1,1,0.1,0.1,0.0,3,0,62,68,91.2,4,48,3,1,ESP-La Liga,2526,23,FRA,RB,26-348,90,0,0,0,0,1,0,0,1,2,0,0,0,1,2,3,40.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Barcelona,Lamine Yamal,10,ESP,"RW,AM",18-105,90,0,0,0,0,2,0,0,0,73,1,0,0,0.0,0.0,0.1,2,0,46,58,79.3,7,47,4,4,ESP-La Liga,2526,10,ESP,"RW,AM",18-105,90,0,0,0,0,1,0,1,0,1,0,0,0,6,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Barcelona,Marc Casado,17,ESP,DM,22-042,17,0,0,0,0,1,0,0,0,31,0,0,0,0.1,0.1,0.0,1,0,26,28,92.9,1,24,0,0,ESP-La Liga,2526,17,ESP,DM,22-042,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Barcelona,Marcus Rashford,14,ENG,"LW,FW",27-360,90,0,1,0,0,2,0,0,0,58,0,0,1,0.1,0.1,0.7,7,1,35,44,79.5,2,36,3,2,ESP-La Liga,2526,14,ENG,"LW,FW",27-360,90,0,0,0,0,1,1,4,0,0,0,0,0,4,0,1,0.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Barcelona,Pau Cubarsí,5,ESP,CB,18-277,82,0,0,0,0,1,0,0,0,68,0,0,2,0.0,0.0,0.0,1,0,60,64,93.8,0,43,0,0,ESP-La Liga,2526,5,ESP,CB,18-277,82,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Barcelona,Pedri,8,ESP,DM,22-335,89,0,0,0,0,0,0,2,1,96,7,1,4,0.0,0.0,0.1,5,0,69,75,92.0,3,59,4,1,ESP-La Liga,2526,8,ESP,DM,22-335,89,2,1,1,4,3,0,1,1,3,0,0,0,2,1,0,100.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Barcelona,Ronald Araújo,4,URU,CB,26-233,17,0,0,0,0,1,0,0,0,19,0,0,2,0.0,0.0,0.0,0,0,12,13,92.3,2,12,0,0,ESP-La Liga,2526,4,URU,CB,26-233,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Barcelona,Roony Bardghji,28,SWE,RW,19-345,8,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,0,5,0,1,ESP-La Liga,2526,28,SWE,RW,19-345,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Barcelona,Wojciech Szczęsny,25,POL,GK,35-191,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,34,37,91.9,0,22,0,0,ESP-La Liga,2526,25,POL,GK,35-191,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Real Madrid,Arda Güler,15,TUR,CM,20-243,65,0,0,0,0,1,0,0,0,36,3,1,1,0.0,0.0,0.1,5,0,21,30,70.0,3,10,0,1,ESP-La Liga,2526,15,TUR,CM,20-243,65,0,0,0,0,0,0,7,1,2,0,0,0,2,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Real Madrid,Aurélien Tchouaméni,14,FRA,DM,25-272,90,0,0,0,0,3,0,0,0,44,2,1,3,0.2,0.2,0.5,3,0,26,30,86.7,7,17,0,0,ESP-La Liga,2526,14,FRA,DM,25-272,90,0,0,0,1,2,0,0,1,1,0,0,0,8,1,0,100.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Real Madrid,Brahim Díaz,21,MAR,RM,26-084,25,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,1,0,5,7,71.4,0,5,0,1,ESP-La Liga,2526,21,MAR,RM,26-084,25,0,0,0,1,0,1,0,0,0,0,0,0,2,0,3,0.0,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Real Madrid,Dani Carvajal,2,ESP,RB,33-288,19,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,3,0,0,ESP-La Liga,2526,2,ESP,RB,33-288,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Real Madrid,Dani Ceballos,19,ESP,CM,29-080,1,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.1,1,0,2,2,100.0,1,3,0,0,ESP-La Liga,2526,19,ESP,CM,29-080,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Real Madrid,Dean Huijsen,24,ESP,CB,20-195,90,0,0,0,0,1,1,1,0,37,2,1,2,0.3,0.3,0.0,0,0,24,28,85.7,4,19,0,0,ESP-La Liga,2526,24,ESP,CB,20-195,90,1,0,0,1,0,0,0,1,1,0,0,0,3,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Real Madrid,Eduardo Camavinga,6,FRA,CM,22-350,90,0,0,0,0,0,0,0,0,38,3,0,4,0.0,0.0,0.1,4,1,23,27,85.2,5,17,1,3,ESP-La Liga,2526,6,FRA,CM,22-350,90,0,0,0,1,2,0,0,0,1,0,0,0,3,0,0,,2025-10-26
ESP-La Liga,2526,2025-10-26 Real Madrid-Barcelona,Real Madrid,Federico Valverde,8,URU,RB,27-096,71,0,0,0,0,1,0,1,0,42,3,0,2,0.0,0.0,0.0,4,0,25,31,80.6,1,14,0,1,ESP-La Liga,2526,8,URU,RB,27-096,71,1,0,0,1,0,0,0,0,3,0,0,0,3,1,0,100.0,2025-10-26
